provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,updateTime
Hainan,460000,124,0,14,2,2020-02-08 18:18:36.711
Jiangsu,320000,439,0,51,0,2020-02-08 18:14:34.167
Shaanxi,610000,195,0,20,0,2020-02-08 18:07:28.229
Shaanxi,610000,195,0,19,0,2020-02-08 18:06:27.352
Zhejiang,330000,1048,0,174,0,2020-02-08 17:56:19.658
Zhejiang,330000,1048,0,174,0,2020-02-08 17:55:18.900
Sichuan,510000,363,0,57,1,2020-02-08 17:44:09.855
Sichuan,510000,363,0,55,1,2020-02-08 17:32:00.032
Henan,410000,981,0,105,4,2020-02-08 17:21:50.789
Guangdong,440000,1095,0,113,1,2020-02-08 17:20:49.703
Hubei,420000,24953,0,1204,699,2020-02-08 17:10:41.955
Ningxia,640000,45,0,15,0,2020-02-08 17:06:38.721
Ningxia,640000,45,0,15,0,2020-02-08 17:05:37.903
Zhejiang,330000,1048,0,173,0,2020-02-08 16:58:32.221
Zhejiang,330000,1048,0,173,0,2020-02-08 16:57:31.364
Hunan,430000,803,0,136,1,2020-02-08 16:53:26.659
Hunan,430000,803,0,137,0,2020-02-08 16:52:25.843
Guangdong,440000,1095,0,119,1,2020-02-08 16:47:21.324
Guangdong,440000,1095,0,119,1,2020-02-08 16:46:20.532
Yunnan,530000,138,0,17,0,2020-02-08 16:35:10.822
Guangdong,440000,1095,0,113,1,2020-02-08 16:34:10.184
Yunnan,530000,138,0,17,0,2020-02-08 16:34:10.184
Heilongjiang,230000,295,0,13,5,2020-02-08 16:32:08.225
Henan,410000,981,0,104,4,2020-02-08 16:27:03.897
Guangdong,440000,1095,0,105,1,2020-02-08 16:24:00.811
Guangdong,440000,1095,0,105,1,2020-02-08 16:23:00.072
Hubei,420000,24953,0,1133,699,2020-02-08 16:19:57.683
Tianjin,120000,88,0,4,1,2020-02-08 16:19:57.683
Liaoning,210000,103,0,8,0,2020-02-08 16:14:53.211
Hunan,430000,803,0,136,0,2020-02-08 16:13:52.298
Henan,410000,981,0,104,4,2020-02-08 16:08:47.981
Fujian,350000,239,0,24,0,2020-02-08 16:04:44.343
Yunnan,530000,138,0,16,0,2020-02-08 16:04:44.343
Hunan,430000,803,0,135,0,2020-02-08 16:03:43.444
Hunan,430000,803,0,135,0,2020-02-08 16:02:42.669
Chongqing,500000,428,0,32,2,2020-02-08 15:57:38.249
Hunan,430000,803,0,131,0,2020-02-08 15:54:35.453
Hunan,430000,803,0,131,0,2020-02-08 15:53:34.632
Hubei,420000,24953,0,1132,699,2020-02-08 15:49:31.333
Jiangsu,320000,439,0,46,0,2020-02-08 15:43:27.579
Jiangsu,320000,439,0,46,0,2020-02-08 15:42:26.840
Zhejiang,330000,1048,0,170,0,2020-02-08 15:39:24.658
Zhejiang,330000,1048,0,170,0,2020-02-08 15:38:24.027
Anhui,340000,733,0,59,0,2020-02-08 15:36:22.375
Hubei,420000,24953,0,1127,699,2020-02-08 15:29:16.605
Shandong,370000,416,0,42,0,2020-02-08 15:22:10.481
Shanxi,140000,104,0,20,0,2020-02-08 15:07:58.903
Shanxi,140000,104,0,20,0,2020-02-08 15:06:58.245
Chongqing,500000,426,0,32,2,2020-02-08 15:02:55.730
Hubei,420000,24953,0,1124,699,2020-02-08 15:01:55.119
Liaoning,210000,103,0,7,0,2020-02-08 14:58:52.139
Liaoning,210000,103,0,7,0,2020-02-08 14:57:51.439
Guizhou,520000,89,0,7,1,2020-02-08 14:41:39.845
Sichuan,510000,363,0,54,1,2020-02-08 14:32:33.025
Shanghai,310000,286,0,41,1,2020-02-08 14:28:29.350
Shanghai,310000,286,0,41,1,2020-02-08 14:25:26.975
Zhejiang,330000,1048,0,136,0,2020-02-08 14:12:16.936
Hubei,420000,24953,0,1123,699,2020-02-08 14:06:11.916
Shanghai,310000,281,0,41,1,2020-02-08 13:57:05.903
Shaanxi,610000,195,0,19,0,2020-02-08 13:55:04.485
Shaanxi,610000,195,0,18,0,2020-02-08 13:46:57.071
Fujian,350000,239,0,21,0,2020-02-08 13:44:55.513
Shaanxi,610000,195,0,18,0,2020-02-08 13:44:55.513
Zhejiang,330000,1048,0,128,0,2020-02-08 13:43:54.698
Hunan,430000,803,0,130,0,2020-02-08 13:31:45.848
Hunan,430000,803,0,130,0,2020-02-08 13:30:45.076
Anhui,340000,733,0,57,0,2020-02-08 13:30:45.076
Shanghai,310000,281,0,41,1,2020-02-08 13:23:39.280
Shanghai,310000,281,0,41,1,2020-02-08 13:22:38.515
Sichuan,510000,363,0,52,1,2020-02-08 13:21:37.700
Hebei,130000,195,0,28,1,2020-02-08 13:21:37.700
Shandong,370000,407,0,40,0,2020-02-08 13:11:29.571
Shandong,370000,407,0,40,0,2020-02-08 13:10:28.525
Anhui,340000,733,0,55,0,2020-02-08 13:08:26.921
Anhui,340000,733,0,55,0,2020-02-08 13:07:26.171
Anhui,340000,733,0,55,0,2020-02-08 13:06:25.314
Hubei,420000,24953,0,1121,699,2020-02-08 13:01:21.677
Guangdong,440000,1075,0,105,1,2020-02-08 13:01:21.677
Hunan,430000,803,0,129,0,2020-02-08 13:01:21.677
Guangxi,450000,183,0,17,0,2020-02-08 12:57:18.872
Shanghai,310000,281,0,30,1,2020-02-08 12:55:17.583
Guangdong,440000,1075,0,98,1,2020-02-08 12:54:16.881
Henan,410000,981,0,99,4,2020-02-08 12:54:16.881
Guangdong,440000,1075,0,98,1,2020-02-08 12:51:14.177
Henan,410000,981,0,99,4,2020-02-08 12:51:14.177
Henan,410000,981,0,99,4,2020-02-08 12:13:43.840
Henan,410000,981,0,99,4,2020-02-08 12:12:43.053
Heilongjiang,230000,295,0,13,5,2020-02-08 12:01:33.720
Sichuan,510000,363,0,51,1,2020-02-08 12:00:32.912
Sichuan,510000,363,0,51,1,2020-02-08 11:59:32.002
Guangdong,440000,1075,0,98,1,2020-02-08 11:52:27.139
Hubei,420000,24953,0,1119,699,2020-02-08 11:49:24.637
Neimenggu,150000,52,0,5,0,2020-02-08 11:28:08.331
Tianjin,120000,88,0,2,1,2020-02-08 11:27:07.440
Xinjiang,650000,42,0,0,0,2020-02-08 11:16:58.135
Ningxia,640000,45,0,5,0,2020-02-08 11:13:56.062
Ningxia,640000,45,0,5,0,2020-02-08 11:11:54.855
Fujian,350000,239,0,20,0,2020-02-08 11:10:54.104
Beijing,110000,315,0,34,2,2020-02-08 11:04:48.860
Shaanxi,610000,195,0,17,0,2020-02-08 10:37:27.449
Shaanxi,610000,195,0,17,0,2020-02-08 10:36:26.865
Hainan,460000,124,0,11,2,2020-02-08 10:29:21.794
Guizhou,520000,89,0,6,1,2020-02-08 10:11:07.560
Tianjin,120000,81,0,2,1,2020-02-08 10:08:04.889
Heilongjiang,230000,295,0,12,5,2020-02-08 10:07:03.993
Tianjin,120000,81,0,2,1,2020-02-08 10:06:03.009
Tianjin,120000,81,0,2,1,2020-02-08 10:03:00.040
Ningxia,640000,45,0,3,0,2020-02-08 10:00:58.343
Sichuan,510000,363,0,50,1,2020-02-08 09:58:56.447
Hunan,430000,803,0,119,0,2020-02-08 09:50:49.549
Henan,410000,981,0,97,4,2020-02-08 09:48:47.924
Heilongjiang,230000,296,0,12,5,2020-02-08 09:48:47.924
Guangdong,440000,1075,0,97,1,2020-02-08 09:33:34.004
Zhejiang,330000,1048,0,127,0,2020-02-08 09:29:30.369
Jiangxi,360000,698,0,55,0,2020-02-08 09:21:23.660
Jiangsu,320000,439,0,43,0,2020-02-08 09:10:13.677
Anhui,340000,733,0,47,0,2020-02-08 09:01:05.645
Shandong,370000,407,0,38,0,2020-02-08 08:50:58.307
Gansu,620000,71,0,9,1,2020-02-08 08:23:36.631
Hebei,130000,195,0,25,1,2020-02-08 08:20:33.746
Guangxi,450000,183,0,17,0,2020-02-08 08:18:31.990
Guangxi,450000,183,0,17,0,2020-02-08 08:17:31.206
Guangxi,450000,183,0,17,1,2020-02-08 08:16:30.480
Gansu,620000,71,0,9,1,2020-02-08 08:14:28.863
Gansu,620000,71,0,9,1,2020-02-08 08:13:28.062
Jilin,220000,69,0,4,1,2020-02-08 08:08:23.850
Shanghai,310000,281,0,30,1,2020-02-08 07:59:16.315
Hubei,420000,24953,0,1115,699,2020-02-08 07:39:00.976
Shanxi,140000,104,0,15,0,2020-02-08 07:34:57.503
Chongqing,500000,426,0,31,2,2020-02-08 07:27:51.619
Yunnan,530000,138,0,12,0,2020-02-08 07:18:45.327
Liaoning,210000,99,0,7,0,2020-02-07 23:24:56.819
Hubei,420000,22112,0,867,618,2020-02-07 22:01:50.311
Jiangsu,320000,408,0,43,0,2020-02-07 21:56:46.227
Henan,410000,914,0,86,3,2020-02-07 21:55:45.441
Jiangsu,320000,408,0,43,0,2020-02-07 21:55:45.441
Henan,410000,914,0,85,3,2020-02-07 21:36:30.199
Hubei,420000,22112,0,865,618,2020-02-07 21:23:20.867
Henan,410000,914,0,84,3,2020-02-07 21:23:20.867
Fujian,350000,224,0,20,0,2020-02-07 21:16:16.468
Hubei,420000,22112,0,864,618,2020-02-07 21:05:08.908
Liaoning,210000,96,0,7,0,2020-02-07 20:41:48.204
Henan,410000,914,0,80,3,2020-02-07 20:34:42.414
Henan,410000,914,0,80,3,2020-02-07 20:33:41.682
Hainan,460000,117,0,10,2,2020-02-07 20:32:40.930
Hubei,420000,22112,0,856,618,2020-02-07 20:26:35.489
Hubei,420000,22112,0,856,618,2020-02-07 20:25:34.233
Shanxi,140000,96,0,15,0,2020-02-07 20:23:32.479
Chongqing,500000,415,0,31,2,2020-02-07 20:02:14.523
Jiangsu,320000,408,0,41,0,2020-02-07 20:02:14.523
Chongqing,500000,415,0,31,2,2020-02-07 20:01:13.734
Hebei,130000,172,0,22,1,2020-02-07 20:01:13.734
Hubei,420000,22112,0,855,618,2020-02-07 20:00:12.911
Hubei,420000,22112,0,855,618,2020-02-07 19:59:12.080
Chongqing,500000,415,0,28,2,2020-02-07 19:31:51.163
Chongqing,500000,415,0,28,2,2020-02-07 19:30:50.359
Hunan,430000,772,0,112,0,2020-02-07 19:29:49.551
Hunan,430000,772,0,112,0,2020-02-07 19:28:48.727
Hubei,420000,22112,0,854,618,2020-02-07 19:27:48.012
Zhejiang,330000,1006,0,123,0,2020-02-07 19:26:46.805
Shandong,370000,386,0,37,0,2020-02-07 19:25:46.018
Fujian,350000,224,0,16,0,2020-02-07 19:25:46.018
Fujian,350000,224,0,16,0,2020-02-07 19:24:44.660
Hebei,130000,172,0,20,1,2020-02-07 19:24:44.660
Henan,410000,914,0,76,3,2020-02-07 19:09:33.176
Hebei,130000,172,0,18,1,2020-02-07 19:08:32.414
Neimenggu,150000,50,0,5,0,2020-02-07 19:08:32.414
Ningxia,640000,43,0,5,0,2020-02-07 19:08:32.414
Zhejiang,330000,1006,0,119,0,2020-02-07 19:07:31.444
Jiangsu,320000,408,0,40,0,2020-02-07 19:07:31.444
Hebei,130000,172,0,18,1,2020-02-07 19:07:31.444
Guizhou,520000,81,0,6,1,2020-02-07 19:03:28.920
Zhejiang,330000,1006,0,116,0,2020-02-07 18:47:16.623
Hebei,130000,172,0,17,1,2020-02-07 18:47:16.623
Zhejiang,330000,1006,0,116,0,2020-02-07 18:46:15.891
Hainan,460000,115,0,10,2,2020-02-07 18:38:10.062
Guangdong,440000,1034,0,88,1,2020-02-07 18:14:50.649
Guangdong,440000,1034,0,88,1,2020-02-07 18:13:49.286
Guangdong,440000,1034,0,88,1,2020-02-07 18:12:48.575
Yunnan,530000,136,0,13,0,2020-02-07 18:03:41.212
Yunnan,530000,136,0,13,0,2020-02-07 18:02:40.419
Hubei,420000,22112,0,840,618,2020-02-07 17:38:21.584
Hubei,420000,22112,0,840,618,2020-02-07 17:37:20.662
Chongqing,500000,415,0,25,2,2020-02-07 17:31:15.795
Hebei,130000,172,0,16,1,2020-02-07 17:15:02.409
Chongqing,500000,415,0,25,2,2020-02-07 17:13:01.055
Chongqing,500000,415,0,25,2,2020-02-07 17:12:00.499
Guangdong,440000,1034,0,75,1,2020-02-07 16:40:34.958
Guangdong,440000,1034,0,75,1,2020-02-07 16:39:34.181
Guangdong,440000,1034,0,75,1,2020-02-07 16:38:33.496
Shandong,370000,386,0,36,0,2020-02-07 16:26:23.902
Shandong,370000,386,0,36,0,2020-02-07 16:24:22.423
Sichuan,510000,344,0,42,1,2020-02-07 16:17:16.520
Shaanxi,610000,184,0,17,0,2020-02-07 16:16:15.611
Ningxia,640000,43,0,3,0,2020-02-07 16:15:14.905
Liaoning,210000,95,0,7,0,2020-02-07 16:13:13.608
Hubei,420000,22112,0,832,618,2020-02-07 16:08:10.348
Hubei,420000,22112,0,828,618,2020-02-07 16:03:06.788
Shaanxi,610000,184,0,15,0,2020-02-07 15:57:01.275
Shandong,370000,386,0,31,0,2020-02-07 15:54:59.595
Shandong,370000,386,0,31,0,2020-02-07 15:53:58.756
Zhejiang,330000,1006,0,104,0,2020-02-07 15:52:57.920
Zhejiang,330000,1006,0,102,0,2020-02-07 15:46:53.050
Yunnan,530000,136,0,7,0,2020-02-07 15:41:49.197
Heilongjiang,230000,277,0,12,3,2020-02-07 15:39:47.159
Zhejiang,330000,1006,0,99,0,2020-02-07 15:38:46.248
Heilongjiang,230000,277,0,12,3,2020-02-07 15:38:46.248
Zhejiang,330000,1006,0,99,0,2020-02-07 15:37:45.286
Liaoning,210000,95,0,6,0,2020-02-07 15:28:39.196
Liaoning,210000,95,0,6,0,2020-02-07 15:27:38.565
Liaoning,210000,94,0,6,0,2020-02-07 15:24:36.244
Sichuan,510000,344,0,41,1,2020-02-07 15:23:35.536
Zhejiang,330000,1006,0,98,0,2020-02-07 15:15:28.899
Henan,410000,914,0,70,3,2020-02-07 15:14:28.095
Henan,410000,914,0,70,3,2020-02-07 15:13:27.296
Henan,410000,914,0,70,3,2020-02-07 15:12:26.439
Zhejiang,330000,1006,0,100,0,2020-02-07 14:53:11.025
Guangdong,440000,1018,0,75,1,2020-02-07 14:34:56.430
Hubei,420000,22112,0,828,618,2020-02-07 14:31:53.996
Hubei,420000,22112,0,828,618,2020-02-07 14:30:53.466
Guangdong,440000,1018,0,73,1,2020-02-07 14:30:53.466
Guangdong,440000,1018,0,69,1,2020-02-07 14:29:52.948
Shanghai,310000,277,166,30,1,2020-02-07 14:09:37.074
Shanghai,310000,277,166,30,1,2020-02-07 14:08:36.321
Shanghai,310000,277,166,30,1,2020-02-07 14:07:35.551
Hainan,460000,115,0,8,2,2020-02-07 13:41:15.423
Tianjin,120000,81,0,2,1,2020-02-07 13:37:12.339
Tianjin,120000,81,0,2,1,2020-02-07 13:36:11.549
Hunan,430000,772,0,104,0,2020-02-07 13:31:07.951
Hunan,430000,772,0,104,0,2020-02-07 13:30:07.386
Zhejiang,330000,1006,0,99,0,2020-02-07 13:29:06.431
Anhui,340000,665,0,47,0,2020-02-07 13:13:55.095
Anhui,340000,665,0,47,0,2020-02-07 13:12:54.456
Anhui,340000,665,0,47,0,2020-02-07 13:11:53.788
Sichuan,510000,344,0,39,1,2020-02-07 12:57:43.247
Heilongjiang,230000,277,0,9,3,2020-02-07 12:56:42.519
Shanghai,310000,269,166,30,1,2020-02-07 12:55:41.987
Shanghai,310000,269,166,30,1,2020-02-07 12:45:34.322
Sichuan,510000,344,0,38,1,2020-02-07 12:42:31.919
Xinjiang,650000,39,0,0,0,2020-02-07 12:10:06.768
Henan,410000,914,0,70,3,2020-02-07 12:08:05.151
Henan,410000,914,0,68,3,2020-02-07 12:07:04.357
Hubei,420000,22112,0,818,618,2020-02-07 11:38:42.388
Heilongjiang,230000,277,0,8,3,2020-02-07 11:28:35.167
Tianjin,120000,79,0,2,1,2020-02-07 11:23:30.847
Beijing,110000,297,0,33,1,2020-02-07 11:20:28.555
Beijing,110000,274,0,31,1,2020-02-07 11:19:27.770
Beijing,110000,274,0,31,1,2020-02-07 11:18:26.758
Beijing,110000,274,0,31,1,2020-02-07 11:17:25.967
Fujian,350000,224,0,15,0,2020-02-07 11:17:25.967
Fujian,350000,215,0,14,0,2020-02-07 11:16:25.330
Fujian,350000,215,0,14,0,2020-02-07 11:15:24.359
Xinjiang,650000,39,0,0,0,2020-02-07 10:59:11.592
Hainan,460000,114,0,8,2,2020-02-07 10:39:55.095
Hainan,460000,114,0,9,2,2020-02-07 10:38:54.379
Hainan,460000,111,0,8,2,2020-02-07 10:36:52.697
Gansu,620000,67,0,9,0,2020-02-07 10:27:45.906
Gansu,620000,67,0,9,0,2020-02-07 10:26:45.130
Gansu,620000,67,0,9,0,2020-02-07 10:25:44.429
Gansu,620000,67,0,9,0,2020-02-07 10:24:43.801
Hainan,460000,111,0,8,2,2020-02-07 10:20:41.420
Hubei,420000,22112,0,817,618,2020-02-07 10:19:40.847
Shaanxi,610000,184,0,11,0,2020-02-07 10:16:38.667
Hubei,420000,22112,0,817,618,2020-02-07 10:15:37.955
Hubei,420000,22112,0,817,618,2020-02-07 10:14:37.235
Hubei,420000,22112,0,817,618,2020-02-07 10:13:36.445
Hubei,420000,22112,0,817,618,2020-02-07 10:12:35.819
Hubei,420000,22112,0,817,618,2020-02-07 10:10:34.315
Hainan,460000,111,0,8,2,2020-02-07 10:02:27.566
Hainan,460000,111,0,8,2,2020-02-07 10:00:25.856
Hainan,460000,111,0,8,2,2020-02-07 09:56:22.507
Hainan,460000,111,0,8,2,2020-02-07 09:55:21.805
Neimenggu,150000,50,0,4,0,2020-02-07 09:51:18.738
Neimenggu,150000,46,0,4,0,2020-02-07 09:50:17.930
Guangdong,440000,1018,0,69,1,2020-02-07 09:40:09.359
Guangdong,440000,1018,0,69,0,2020-02-07 09:38:07.649
Xinjiang,650000,39,0,0,0,2020-02-07 09:35:05.305
Heilongjiang,230000,277,0,8,3,2020-02-07 09:33:04.188
Yunnan,530000,135,0,7,0,2020-02-07 09:31:03.025
Beijing,110000,274,0,31,1,2020-02-07 09:26:59.553
Hunan,430000,772,0,91,0,2020-02-07 09:25:58.895
Guangxi,450000,172,0,17,0,2020-02-07 09:23:57.243
Zhejiang,330000,1006,0,98,0,2020-02-07 09:22:56.451
Zhejiang,330000,1006,0,98,0,2020-02-07 09:19:54.591
Henan,410000,914,0,68,3,2020-02-07 09:18:53.806
Jiangxi,360000,661,0,45,0,2020-02-07 09:17:53.194
Zhejiang,330000,1006,0,94,0,2020-02-07 09:16:52.655
Heilongjiang,230000,227,0,8,3,2020-02-07 09:14:51.298
Guizhou,520000,77,0,6,1,2020-02-07 09:10:48.573
Jiangsu,320000,408,0,38,0,2020-02-07 09:06:45.986
Ningxia,640000,43,0,1,0,2020-02-07 09:03:43.887
Anhui,340000,665,0,34,0,2020-02-07 09:02:43.077
Heilongjiang,230000,227,0,8,3,2020-02-07 09:01:42.299
Sichuan,510000,344,0,37,1,2020-02-07 08:48:33.235
Sichuan,510000,344,0,27,1,2020-02-07 08:39:27.225
Jilin,220000,65,0,4,1,2020-02-07 08:36:25.013
Guangxi,450000,172,0,17,0,2020-02-07 08:33:22.578
Hebei,130000,171,0,16,1,2020-02-07 08:33:22.578
Shandong,370000,347,0,27,0,2020-02-07 08:31:20.970
Guangxi,450000,172,0,17,0,2020-02-07 08:31:20.970
Shandong,370000,379,0,31,0,2020-02-07 08:27:17.913
Hainan,460000,106,0,8,2,2020-02-07 08:04:00.779
Hainan,460000,106,0,8,2,2020-02-07 08:01:59.048
Shanghai,310000,269,166,25,1,2020-02-07 08:00:58.406
Chongqing,500000,411,0,24,2,2020-02-07 07:40:44.667
Tianjin,120000,79,0,2,1,2020-02-07 07:36:42.119
Chongqing,500000,411,0,24,2,2020-02-07 07:32:39.985
Hubei,420000,22112,0,817,618,2020-02-07 07:15:28.505
Shanxi,140000,96,0,12,0,2020-02-07 07:00:16.835
Liaoning,210000,94,0,5,0,2020-02-06 22:33:07.364
Jilin,220000,59,0,4,0,2020-02-06 22:18:56.981
Shanxi,140000,90,0,12,0,2020-02-06 22:04:46.127
Shanxi,140000,90,0,12,0,2020-02-06 22:03:45.260
Hebei,130000,157,0,13,1,2020-02-06 21:47:33.513
Shaanxi,610000,173,0,9,0,2020-02-06 21:44:31.164
Chongqing,500000,400,0,24,2,2020-02-06 21:39:26.688
Chongqing,500000,400,0,24,2,2020-02-06 21:38:25.888
Chongqing,500000,400,0,24,2,2020-02-06 21:37:25.233
Anhui,340000,591,0,34,0,2020-02-06 21:32:21.659
Hunan,430000,711,0,81,0,2020-02-06 21:12:07.002
Guangdong,440000,970,0,69,0,2020-02-06 20:40:40.766
Hubei,420000,19665,0,712,549,2020-02-06 20:28:31.381
Hubei,420000,19665,0,699,549,2020-02-06 20:04:13.265
Henan,410000,851,0,56,2,2020-02-06 19:18:39.210
Henan,410000,851,0,56,2,2020-02-06 19:17:38.469
Hainan,460000,106,0,8,1,2020-02-06 19:14:35.927
Hebei,130000,157,0,12,1,2020-02-06 19:09:32.636
Hainan,460000,106,0,8,1,2020-02-06 19:06:30.391
Shanxi,140000,90,0,8,0,2020-02-06 19:06:30.391
Liaoning,210000,91,0,5,0,2020-02-06 19:05:29.490
Guangdong,440000,970,0,65,0,2020-02-06 19:04:28.600
Guangdong,440000,970,0,65,0,2020-02-06 19:03:27.788
Shaanxi,610000,173,0,8,0,2020-02-06 19:01:26.164
Shaanxi,610000,173,0,8,0,2020-02-06 19:00:25.409
Hebei,130000,157,0,10,1,2020-02-06 19:00:25.409
Fujian,350000,215,0,14,0,2020-02-06 18:59:24.587
Hunan,430000,711,0,79,0,2020-02-06 18:58:23.897
Fujian,350000,215,0,14,0,2020-02-06 18:58:23.897
Hunan,430000,711,0,79,0,2020-02-06 18:57:23.244
Zhejiang,330000,954,0,94,0,2020-02-06 18:48:15.929
Chongqing,500000,400,0,15,2,2020-02-06 18:40:08.374
Guangdong,440000,970,0,57,0,2020-02-06 18:05:40.977
Guangdong,440000,970,0,52,0,2020-02-06 18:04:40.166
Guangdong,440000,970,0,52,0,2020-02-06 18:03:39.376
Zhejiang,330000,954,0,89,0,2020-02-06 17:55:33.127
Liaoning,210000,91,0,4,0,2020-02-06 17:51:29.735
Hubei,420000,19665,0,694,549,2020-02-06 17:49:28.111
Hubei,420000,19665,0,683,549,2020-02-06 17:48:27.147
Hubei,420000,19665,0,671,549,2020-02-06 17:47:26.313
Guizhou,520000,71,0,6,1,2020-02-06 17:45:24.974
Guizhou,520000,69,0,6,1,2020-02-06 17:44:24.342
Hubei,420000,19665,0,671,549,2020-02-06 17:40:20.759
Yunnan,530000,133,0,7,0,2020-02-06 17:38:19.019
Hubei,420000,19665,0,671,549,2020-02-06 17:36:17.449
Chongqing,500000,400,0,15,2,2020-02-06 16:36:33.159
Chongqing,500000,389,0,15,2,2020-02-06 16:35:32.320
Chongqing,500000,389,0,15,2,2020-02-06 16:34:31.583
Guangdong,440000,970,0,52,0,2020-02-06 16:26:25.857
Guangdong,440000,944,0,50,0,2020-02-06 16:25:25.294
Yunnan,530000,128,0,6,0,2020-02-06 16:16:19.389
Jilin,220000,59,0,3,0,2020-02-06 16:16:19.389
Hebei,130000,157,0,9,1,2020-02-06 16:15:18.806
Heilongjiang,230000,227,0,8,3,2020-02-06 16:09:14.631
Heilongjiang,230000,227,0,7,3,2020-02-06 16:07:13.266
Sichuan,510000,321,0,31,1,2020-02-06 16:02:09.772
Sichuan,510000,321,0,27,1,2020-02-06 16:01:09.205
Jiangsu,320000,373,0,34,0,2020-02-06 15:57:06.376
Anhui,340000,591,0,32,0,2020-02-06 15:51:02.155
Anhui,340000,591,0,23,0,2020-02-06 15:50:01.036
Shandong,370000,347,0,27,0,2020-02-06 15:45:57.477
Shandong,370000,343,0,21,0,2020-02-06 15:44:56.755
Shandong,370000,343,0,21,0,2020-02-06 15:43:55.883
Hunan,430000,711,0,67,0,2020-02-06 15:25:41.754
Henan,410000,851,0,54,2,2020-02-06 15:20:38.264
Xinjiang,650000,36,0,0,0,2020-02-06 15:03:26.033
Shanghai,310000,257,0,25,1,2020-02-06 14:46:13.501
Shanghai,310000,254,0,25,1,2020-02-06 14:45:12.907
Xinjiang,650000,36,0,0,0,2020-02-06 14:33:03.738
Xinjiang,650000,36,0,0,0,2020-02-06 14:32:02.951
Hubei,420000,19665,0,671,549,2020-02-06 14:27:59.710
Guangdong,440000,944,0,50,0,2020-02-06 14:27:59.710
Hubei,420000,19665,0,651,549,2020-02-06 14:26:59.208
Tianjin,120000,78,0,2,1,2020-02-06 14:14:50.389
Hainan,460000,106,0,5,1,2020-02-06 13:22:11.260
Hainan,460000,100,0,5,1,2020-02-06 13:19:08.957
Beijing,110000,274,0,31,1,2020-02-06 12:37:37.511
Heilongjiang,230000,227,0,7,3,2020-02-06 12:26:29.302
Guangxi,450000,168,0,14,0,2020-02-06 12:09:16.025
Shaanxi,610000,173,0,7,0,2020-02-06 12:03:11.622
Hubei,420000,19665,0,651,549,2020-02-06 11:55:05.586
Anhui,340000,591,0,23,0,2020-02-06 11:50:01.638
Fujian,350000,215,0,11,0,2020-02-06 11:50:01.638
Jilin,220000,59,0,2,0,2020-02-06 11:41:54.939
Shanghai,310000,254,0,25,1,2020-02-06 11:39:53.259
Shanghai,310000,254,0,25,1,2020-02-06 11:38:52.621
Shanghai,310000,254,0,25,1,2020-02-06 11:37:51.994
Guizhou,520000,69,0,6,1,2020-02-06 11:35:50.840
Beijing,110000,274,0,31,1,2020-02-06 11:21:40.576
Beijing,110000,274,0,24,1,2020-02-06 11:17:37.863
Beijing,110000,274,0,24,1,2020-02-06 11:16:37.302
Anhui,340000,591,0,23,0,2020-02-06 11:01:25.504
Anhui,340000,591,0,23,0,2020-02-06 11:00:24.853
Shanxi,140000,90,0,6,0,2020-02-06 10:53:19.569
Shandong,370000,343,0,21,0,2020-02-06 10:29:00.300
Shandong,370000,343,0,21,0,2020-02-06 10:27:59.570
Shaanxi,610000,173,0,6,0,2020-02-06 10:27:59.570
Jiangsu,320000,373,0,29,0,2020-02-06 10:26:58.791
Shaanxi,610000,173,0,6,0,2020-02-06 10:26:58.791
Jiangsu,320000,373,0,27,0,2020-02-06 10:25:58.221
Jiangsu,320000,373,0,27,0,2020-02-06 10:24:57.632
Jiangxi,360000,600,0,37,0,2020-02-06 10:23:57.060
Jiangsu,320000,373,0,27,0,2020-02-06 10:23:57.060
Hainan,460000,100,0,5,1,2020-02-06 10:21:55.615
Neimenggu,150000,46,0,4,0,2020-02-06 10:19:54.126
Neimenggu,150000,46,0,3,0,2020-02-06 10:18:53.531
Qinghai,630000,18,0,3,0,2020-02-06 10:12:49.228
Shanghai,310000,254,0,15,1,2020-02-06 09:55:36.863
Shanghai,310000,254,0,15,1,2020-02-06 09:53:35.775
Heilongjiang,230000,227,0,7,3,2020-02-06 09:47:31.251
Heilongjiang,230000,227,0,7,3,2020-02-06 09:46:30.407
Zhejiang,330000,954,0,81,0,2020-02-06 09:44:28.627
Henan,410000,851,0,54,2,2020-02-06 09:44:28.627
Ningxia,640000,40,0,1,0,2020-02-06 09:38:24.043
Henan,410000,851,0,54,2,2020-02-06 09:36:22.509
Guangdong,440000,944,0,49,0,2020-02-06 09:30:17.952
Sichuan,510000,321,0,27,1,2020-02-06 09:26:14.717
Jiangsu,320000,373,0,26,0,2020-02-06 09:21:11.275
Heilongjiang,230000,227,0,5,3,2020-02-06 09:20:10.679
Heilongjiang,230000,227,0,7,2,2020-02-06 09:18:09.354
Heilongjiang,230000,190,0,7,2,2020-02-06 09:16:07.870
Xinjiang,650000,36,0,0,0,2020-02-06 09:11:03.519
Xinjiang,650000,32,0,0,0,2020-02-06 09:10:02.717
Henan,410000,851,0,54,2,2020-02-06 09:08:00.307
Hunan,430000,711,0,56,0,2020-02-06 09:06:59.548
Anhui,340000,591,0,23,0,2020-02-06 09:00:55.432
Guangxi,450000,168,0,13,0,2020-02-06 08:47:45.948
